id,firstName,lastName,team,weight,height,jersey,year,position,homeCity,homeState,homeCountry,homeLatitude,homeLongitude,homeCountyFIPS,recruitIds,recruitId,stars,rating
546664,Alex,Officer,Pittsburgh,340.0,76.0,63.0,2015,OL,Rochester,NY,USA,43.157285,-77.615214,36055.0,,,,
546667,Zach,Challingsworth,Pittsburgh,,74.0,80.0,2015,WR,McDonald,PA,USA,40.3709025,-80.2347814,42125.0,['146670'],146670.0,3.0,0.8378
546669,Scott,Orndoff,Pittsburgh,,77.0,83.0,2015,TE,Waynesburg,PA,USA,39.8964641,-80.1792299,42059.0,,,,
546670,Jester,Weah,Pittsburgh,210.0,75.0,85.0,2015,WR,Madison,WI,USA,43.074761,-89.3837613,55025.0,['146988'],146988.0,3.0,0.8217
546672,Ryan,Winslow,Pittsburgh,225.0,78.0,18.0,2015,P,Maple Glen,PA,USA,40.0156293,-79.9767177,42125.0,['147081'],147081.0,3.0,0.8169
546673,Jeremiah,Taleni,Pittsburgh,285.0,73.0,92.0,2015,DL,Kaneohe,HI,USA,21.4055,-157.7960716072044,15003.0,['147333'],147333.0,3.0,0.8028
546675,Tim,Boyle,UConn,233.0,76.0,7.0,2015,QB,Middlefield,CT,USA,41.5165161,-72.7120793,9007.0,['146180'],146180.0,3.0,0.8653
546676,Dhameer,Bradley,UConn,,70.0,1.0,2015,WR,New Castle,DE,USA,39.6620572,-75.5663132,10003.0,['146729'],146729.0,3.0,0.8342
546678,Folorunso,Fatukasi,UConn,303.0,76.0,93.0,2015,DL,Far Rockaway,NY,USA,40.6053825,-73.7551326,36081.0,['147450'],147450.0,3.0,0.7983
546682,Sha-Ki,Holines,Massachusetts,265.0,76.0,95.0,2015,DL,Springfield,MA,USA,42.1014831,-72.589811,25013.0,,,,
546686,Junior,Joseph,UConn,232.0,73.0,11.0,2015,LB,Sinking Springs,PA,USA,40.0132823,-76.7258485,42133.0,['146766'],146766.0,3.0,0.8331
546688,Brian,Lemelle,UConn,,70.0,18.0,2015,WR,Harrisburg,PA,USA,40.2663107,-76.8861122,42043.0,,,,
546689,Thomas,Lucas,UConn,225.0,74.0,18.0,2015,WR,Silver Spring,MD,USA,38.9959461,-77.0276231,24031.0,['147461'],147461.0,3.0,0.7978
546690,Josh,Marriner,UConn,195.0,69.0,24.0,2015,RB,Chesapeake,VA,USA,36.7183708,-76.2466798,51550.0,,,,
546692,Mikal,Myers,UConn,,73.0,92.0,2015,DL,Newburgh,NY,USA,41.5034271,-74.0104179,36071.0,,,,
546693,Tommy,Myers,UConn,245.0,77.0,80.0,2015,TE,Coventry,CT,USA,41.7700987,-72.3050803,9013.0,['147258'],147258.0,3.0,0.8067
546694,Cole,Ormsby,UConn,264.0,75.0,57.0,2015,DL,Windsor,CT,USA,41.8525984,-72.6437022,9003.0,['147942'],147942.0,2.0,0.7783
546695,Liam,Sallquist,Miami (OH),252.0,77.0,32.0,2015,DL,Cincinnati,OH,USA,39.1014537,-84.5124602,39061.0,,,,
546697,Cameron,Stapleton,UConn,230.0,76.0,10.0,2015,LB,Staten Island,NY,USA,40.564209,-74.12530461995391,36085.0,['147471'],147471.0,3.0,0.7975
546698,Jalen,Stevens,UConn,,75.0,30.0,2015,LB,Goose Creek,SC,USA,32.9961038,-80.0387292,45015.0,['146441'],146441.0,3.0,0.8506
546700,Noel,Thomas,UConn,,73.0,5.0,2015,WR,Norwalk,CT,USA,41.1175966,-73.4078968,9001.0,,,,
546703,Matthew,Walsh,UConn,,73.0,36.0,2015,LB,Madison,CT,USA,41.2794282,-72.5983151,9009.0,['147178'],147178.0,3.0,0.8111
546705,De'Veon,Smith,Michigan,,71.0,4.0,2015,RB,Warren,OH,USA,41.237557,-80.818417,39155.0,['145810'],145810.0,4.0,0.9181
546706,Shane,Morris,Michigan,225.0,75.0,11.0,2015,QB,Warren,MI,USA,42.4932575,-83.0062746,26099.0,['145673'],145673.0,4.0,0.9695
546707,Henry,Poggi,Michigan,244.0,76.0,19.0,2015,FB,Baltimore,MD,USA,39.2908816,-76.610759,24510.0,['145720'],145720.0,4.0,0.9456
546708,Channing,Stribling,Michigan,,74.0,8.0,2015,CB,Matthews,NC,USA,35.1170873,-80.723718,37119.0,['146183'],146183.0,3.0,0.8653
546709,Mike,McCray,Michigan,242.0,76.0,9.0,2015,LB,Trotwood,OH,USA,39.7972788,-84.3113334,39113.0,['145748'],145748.0,4.0,0.9347
546710,Da'Mario,Jones,Michigan,,74.0,10.0,2015,WR,Westland,MI,USA,42.3238056,-83.4005321,26163.0,,,,
546712,Dymonte,Thomas,Michigan,,74.0,25.0,2015,S,Alliance,OH,USA,40.9153362,-81.1059309,39151.0,['145672'],145672.0,4.0,0.9697
546713,Jourdan,Lewis,Michigan,,71.0,26.0,2015,CB,Detroit,MI,USA,42.3315509,-83.0466403,26163.0,['145718'],145718.0,4.0,0.9467
546714,Derrick,Green,Michigan,,71.0,27.0,2015,RB,Richmond,VA,USA,37.5385087,-77.43428,51760.0,['145629'],145629.0,5.0,0.9874
546715,Ross,Trevoy Taylor-Douglas,Michigan,,,,2015,,,,,,,,,,,
546716,Taco,Charlton,Michigan,,78.0,33.0,2015,DE,Pickerington,OH,USA,39.8962773,-82.77319049748806,39045.0,['145734'],145734.0,4.0,0.9386
546717,Wyatt,Shallman,Michigan,266.0,75.0,91.0,2015,DL,Hartland,MI,USA,42.656697,-83.7530022,26093.0,['145903'],145903.0,4.0,0.8983
546718,Ben,Gedeon,Michigan,,75.0,42.0,2015,LB,Hudson,OH,USA,41.240056,-81.440667,39153.0,['145822'],145822.0,4.0,0.9149
546720,Delano,Hill,Michigan,,73.0,44.0,2015,S,Detroit,MI,USA,42.3315509,-83.0466403,26163.0,,,,
546723,Kyle,Bosch,West Virginia,298.0,77.0,62.0,2015,OL,St. Charles,IL,USA,41.9139509,-88.31253,17089.0,,,,
546726,Maurice,Hurst,Michigan,280.0,74.0,73.0,2015,DL,Westwood,MA,USA,42.2139873,-71.2244987,25021.0,,,,
546728,Khalid,Hill,Michigan,265.0,74.0,80.0,2015,FB,Detroit,MI,USA,42.3315509,-83.0466403,26163.0,,,,
546731,Jake,Butt,Michigan,,78.0,88.0,2015,TE,Pickerington,OH,USA,39.8962773,-82.77319049748806,39045.0,['145770'],145770.0,4.0,0.9288
546732,Kenny,Allen,Michigan,,76.0,91.0,2015,PK,Fenton,MI,USA,42.7978061,-83.7049498,29189.0,,,,
546733,Corey,Acker,Northwestern,188.0,69.0,25.0,2015,RB,Ballston Lake,NY,USA,42.9117428,-73.8681782,36091.0,,,,
546734,Matt,Alviti,Northwestern,204.0,72.0,7.0,2015,QB,Park Ridge,IL,USA,42.0112329,-87.8406031,17031.0,['145824'],145824.0,4.0,0.914
546740,Jordan,Leggett,Clemson,,77.0,16.0,2015,TE,Navarre,FL,USA,30.4019789,-86.8700821,12113.0,['146061'],146061.0,3.0,0.8744
546742,B.J.,Salmonson,Washington State,310.0,76.0,75.0,2015,OL,Everson,WA,USA,48.9196166,-122.3386031,53073.0,,,,
546748,Devon,Earl,South Alabama,,70.0,7.0,2015,S,Hoover,AL,USA,33.3848933,-86.8070484,1073.0,['147318'],147318.0,3.0,0.8036
546754,Roman,Buchanan,South Alabama,,74.0,5.0,2015,LB,Enterprise,AL,USA,31.3151708,-85.8552161,1031.0,['147573'],147573.0,2.0,0.7926
546760,DeMarrion,Buford-Hughes,South Alabama,,77.0,36.0,2015,TE,Mobile,AL,USA,30.6943566,-88.0430541,1097.0,,,,
546762,Brandon,McKee,South Alabama,,73.0,39.0,2015,P,Cumming,GA,USA,34.2073196,-84.1401926,13117.0,['148506'],148506.0,2.0,0.7583
546764,Xavier,Johnson,South Alabama,190.0,71.0,28.0,2015,RB,Tampa,FL,USA,27.9477595,-82.458444,12057.0,['147881'],147881.0,2.0,0.78
546778,Nate,Andrews,Florida State,214.0,72.0,29.0,2015,DB,Fairhope,AL,USA,30.507956,-87.89742922432941,1003.0,,,,
546794,Ryan,Green,Florida State,204.0,70.0,7.0,2015,RB,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103.0,['145658'],145658.0,4.0,0.9745
546795,Jonathan,Hernandez,Florida State,230.0,76.0,44.0,2015,P,Bradenton,FL,USA,27.4989278,-82.5748194,12081.0,,,,
546798,Ro'Derrick,Hoskins,Florida State,240.0,75.0,18.0,2015,LB,Orlando,FL,USA,28.5421109,-81.3790304,12095.0,['146005'],146005.0,3.0,0.8788
546801,Jeremy,Kerr,Florida State,,78.0,85.0,2015,TE,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103.0,['147041'],147041.0,3.0,0.8192
546804,Bryan,LaCivita,Florida State,178.0,72.0,83.0,2015,WR,Gainesville,FL,USA,29.6519684,-82.3249846,12001.0,,,,
546805,E.J.,Levenberry,UConn,250.0,75.0,12.0,2015,LB,Woodbridge,VA,USA,38.6581723,-77.2497049,51153.0,['145784'],145784.0,4.0,0.9233
546810,Jalen,Ramsey,Florida State,,73.0,8.0,2015,DB,Smyrna,TN,USA,35.9828413,-86.5186045,47149.0,['145618'],145618.0,5.0,0.9923
546812,Freddie,Stevenson,Florida State,,73.0,23.0,2015,FB,Bartow,FL,USA,27.8851866,-81.81408775862916,12105.0,['145945'],145945.0,4.0,0.89
546813,Matthew,Thomas,Florida State,227.0,76.0,6.0,2015,LB,Miami,FL,USA,25.7742658,-80.1936589,12086.0,['145610'],145610.0,5.0,0.9957
546814,DeMarcus,Walker,Florida State,,76.0,44.0,2015,DE,Jacksonville,FL,USA,30.3321838,-81.655651,12031.0,['145638'],145638.0,4.0,0.9829
546815,Marquez,White,Florida State,,72.0,27.0,2015,DB,Dothan,AL,USA,31.2237434,-85.3933906,1069.0,['145918'],145918.0,4.0,0.8952
546816,Kermit,Whitfield,Florida State,,68.0,8.0,2015,WR,Orlando,FL,USA,28.5421109,-81.3790304,12095.0,['145885'],145885.0,4.0,0.9023
546817,Jesus,Wilson,Florida State,,70.0,3.0,2015,WR,Miami,FL,USA,25.7742658,-80.1936589,12086.0,['146089'],146089.0,3.0,0.8711
546823,Matthew,Harris,Northwestern,,71.0,11.0,2015,CB,LaGrange Highlands,IL,USA,27.507559,-81.446088,12055.0,['146528'],146528.0,3.0,0.8456
546824,Godwin,Igwebuike,Northwestern,212.0,72.0,16.0,2015,S,Pickerington,OH,USA,39.8962773,-82.77319049748806,39045.0,['145975'],145975.0,3.0,0.8819
546828,Tyler,Lancaster,Northwestern,315.0,76.0,1.0,2015,DL,Romeoville,IL,USA,41.6475306,-88.0895061,17197.0,['146028'],146028.0,3.0,0.8774
546829,Warren,Long,Northwestern,218.0,72.0,13.0,2015,LB,Union City,CA,USA,37.5963232,-122.0816297,6001.0,['146962'],146962.0,3.0,0.8233
546830,Marcus,McShepard,Northwestern,200.0,71.0,7.0,2015,DB,University Heights,OH,USA,41.497831,-81.537346,39035.0,,,,
546832,Hunter,Niswander,Northwestern,243.0,77.0,96.0,2015,P,Peninsula,OH,USA,41.241167,-81.552618,39153.0,['147679'],147679.0,2.0,0.7886
546834,Tommy,Odell,Northwestern,,71.0,48.0,2015,S,River Forest,IL,USA,41.8978091,-87.8139483,17031.0,,,,
546835,Kyle,Queiro,Northwestern,220.0,75.0,21.0,2015,S,Verona,NJ,USA,40.829822,-74.2401466,34013.0,['146402'],146402.0,3.0,0.8531
546836,Jayme,Taylor,Northwestern,,76.0,19.0,2015,?,The Woodlands,TX,USA,30.1734194,-95.504686,48339.0,['146648'],146648.0,3.0,0.8394
546837,Anthony,Walker,Northwestern,,73.0,18.0,2015,LB,Miami,FL,USA,25.7742658,-80.1936589,12086.0,,,,
546838,Brett,Walsh,Northwestern,220.0,73.0,10.0,2015,LB,Monrovia,CA,USA,34.1483499,-118.0014517,6037.0,,,,
546840,Macan,Wilson,Northwestern,185.0,72.0,15.0,2015,WR,Houston,TX,USA,29.7589382,-95.3676974,48201.0,['146921'],146921.0,3.0,0.825
546843,Keelon,Brookins,Wisconsin,,71.0,24.0,2015,S,St. Paul,MN,USA,44.9504037,-93.1015026,27123.0,,,,
546844,Jack,Cichy,Wisconsin,234.0,74.0,48.0,2015,ILB,Somerset,WI,USA,45.1244108,-92.6735365,55109.0,,,,
546845,Corey,Clement,Wisconsin,,71.0,6.0,2015,RB,Glassboro,NJ,USA,39.7027677,-75.1119434,34015.0,['145756'],145756.0,4.0,0.9333
546846,Garret,Dooley,Wisconsin,246.0,75.0,5.0,2015,OLB,Rochester,IL,USA,39.7494943,-89.5317603,36055.0,['146085'],146085.0,3.0,0.8719
546847,Andrew,Endicott,Wisconsin,,69.0,37.0,2015,PK,Roseville,CA,USA,38.7521235,-121.2880059,6061.0,,,,
546848,Joe,Ferguson,Wisconsin,195.0,73.0,8.0,2015,S,Madison,WI,USA,43.074761,-89.3837613,55025.0,['148995'],148995.0,2.0,0.7
546849,Troy,Fumagalli,Wisconsin,248.0,78.0,81.0,2015,TE,Aurora,IL,USA,41.7571701,-88.3147539,17089.0,['146961'],146961.0,3.0,0.8233
546852,Leon,Jacobs,Wisconsin,245.0,74.0,32.0,2015,FB,San Pedro,CA,USA,33.7358518,-118.2922934,6037.0,['147216'],147216.0,3.0,0.8094
546853,Alec,James,Wisconsin,272.0,75.0,57.0,2015,DE,Brookfield,WI,USA,43.0605671,-88.1064787,55133.0,['146040'],146040.0,3.0,0.8761
546859,Chikwe,Obasih,Wisconsin,275.0,75.0,34.0,2015,DE,Brookfield,WI,USA,43.0605671,-88.1064787,55133.0,['145946'],145946.0,3.0,0.8898
546860,Jazz,Peavy,Wisconsin,189.0,72.0,11.0,2015,WR,Kenosha,WI,USA,42.5846773,-87.8212263,55059.0,['146927'],146927.0,3.0,0.825
546863,Sojourn,Shelton,Wisconsin,,69.0,8.0,2015,CB,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011.0,,,,
546866,T.J.,Watt,Wisconsin,,77.0,42.0,2015,OLB,Pewaukee,WI,USA,43.0805651,-88.2612045,55133.0,['146539'],146539.0,3.0,0.8447
546867,Robert,Wheelwright,Wisconsin,,75.0,15.0,2015,WR,Columbus,OH,USA,39.9622601,-83.0007065,39049.0,['145950'],145950.0,3.0,0.8885
546872,Garrett,Owens,Oregon State,180.0,68.0,17.0,2015,PK,Arroyo Grande,CA,USA,35.1185869,-120.5907252,6079.0,,,,
546874,Cameron,Van Winkle,Washington,,70.0,48.0,2015,PK,Fall City,WA,USA,47.5661384,-121.8886139,53033.0,['146907'],146907.0,3.0,0.8256
546875,Trevor,Walker,Washington,188.0,72.0,22.0,2015,DB,Arlington,TX,USA,32.701939,-97.105623790337,48439.0,,,,
546882,Robert,Lewis,Washington State,167.0,69.0,15.0,4,WR,South Gate,CA,USA,37.4333295,-122.1512119,6085.0,,,,
546901,Kahlil,Dawson,Portland State,180.0,69.0,5.0,2015,WR,Lubbock,TX,USA,33.5635206,-101.879336,48303.0,,,,
546910,Josh,Kraght,Portland State,200.0,72.0,4.0,2015,QB,Dallas,TX,USA,32.7762719,-96.7968559,48113.0,,,,
546915,Nate,Tago,Portland State,,,,2015,RB,,,,,,,,,,
546921,Daniel,Kniffin,Sacramento State,,,,2015,QB,,,,,,,,,,
546925,Jordan,Robinson,Sacramento State,,,,2015,RB,,,,,,,,,,
546932,Stone,Sander,Sacramento State,240.0,76.0,11.0,2015,TE,Lewisville,TX,USA,33.046233,-96.994174,48121.0,,,,
546954,Jalen,Moore,Eastern Washington,,,,2015,RB,,,,,,,,,,
546958,Nic,Sblendorio,Eastern Washington,185.0,72.0,7.0,2015,WR,Lubbock,TX,USA,33.5635206,-101.879336,48303.0,,,,
546982,Noah,Scarver,Minnesota,,77.0,83.0,2015,TE,Minneapolis,MN,USA,44.9772995,-93.2654692,27053.0,,,,
547001,Gunnar,Brekke,Montana State,,,,2015,WR,,,,,,,,,,
547007,Luke,Daly,Montana State,175.0,74.0,45.0,2015,PK,Lancaster,TX,USA,32.5920798,-96.7561083,48113.0,,,,
547014,Brandon,Facyson,Virginia Tech,197.0,74.0,31.0,2015,CB,Newnan,GA,USA,33.3806716,-84.7996573,13077.0,['146030'],146030.0,3.0,0.8769
547015,Parker,Osterloh,Virginia Tech,326.0,80.0,67.0,2015,OT,Williamsburg,VA,USA,37.2708788,-76.7074042,51830.0,['146516'],146516.0,3.0,0.8458
547018,Kyle,Chung,Virginia Tech,311.0,75.0,61.0,4,OL,Ponte Vedra Beach,FL,USA,30.2396865,-81.3856384,12109.0,,,,
547019,Chuck,Clark,Virginia Tech,,72.0,19.0,2015,DB,Suffolk,VA,USA,36.7282096,-76.5835703,51800.0,['146331'],146331.0,3.0,0.8567
547020,Kalvin,Cline,Virginia Tech,240.0,77.0,89.0,2015,TE,Boca Raton,FL,USA,26.3586885,-80.0830984,12099.0,,,,
547021,Kendall,Fuller,Virginia Tech,,72.0,11.0,2015,CB,Baltimore,MD,USA,39.2908816,-76.610759,24510.0,['145619'],145619.0,5.0,0.9923
547022,Bucky,Hodges,Virginia Tech,,79.0,7.0,2015,TE,Virginia Beach,VA,USA,36.8529841,-75.9774183,51810.0,['145852'],145852.0,4.0,0.9083
547023,Sean,Huelskamp,Virginia Tech,222.0,73.0,56.0,2015,LB,Centreville,VA,USA,38.8403909,-77.4288769,51059.0,,,,
547024,Jamieon,Moss,Virginia Tech,,73.0,50.0,2015,LB,Elizabeth City,NC,USA,36.2956836,-76.2247697,37139.0,,,,
547025,Andrew,Motuapuaka,Virginia Tech,233.0,72.0,54.0,2015,LB,Virginia Beach,VA,USA,36.8529841,-75.9774183,51810.0,['146334'],146334.0,3.0,0.8564
547026,Deon,Newsome,Virginia Tech,193.0,71.0,20.0,2015,S,Hampton,VA,USA,37.0520315,-76.2856365,51650.0,['146439'],146439.0,3.0,0.8508
547028,Sam,Rogers,Virginia Tech,,71.0,45.0,2015,FB,Mechanicsville,VA,USA,37.6193174,-77.3369627,51085.0,,,,
547029,Anthony,Shegog,Virginia Tech,213.0,74.0,24.0,2015,LB,Stafford,VA,USA,38.4222681,-77.4084067,51179.0,,,,
547030,Wyatt,Teller,Virginia Tech,308.0,77.0,57.0,2015,G,Bealeton,VA,USA,38.5717898,-77.7638814,51061.0,['145757'],145757.0,4.0,0.9332
547047,Rob,Thompson,Old Dominion,189.0,73.0,20.0,2015,S,Gloucester Township,NJ,USA,39.7892305,-75.04765195947174,34007.0,,,,
547048,Scott,Wiggins,Old Dominion,,75.0,94.0,2015,DE,Roselle,NJ,USA,40.6503925,-74.26088332752404,34039.0,,,,
547049,Anthony,Wilson,Old Dominion,,73.0,22.0,2015,LB,Alexandria,VA,USA,38.8051095,-77.0470229,51510.0,,,,
547051,Kendrick,Bourne,Eastern Washington,,,,2015,WR,,,,,,,,,,
547066,Ronnie,Moore,Bowling Green,,69.0,5.0,2015,WR,Sanford,FL,USA,28.8117297,-81.2680345,12117.0,['147842'],147842.0,2.0,0.7819
547067,Isaiah,Gourdine,Bowling Green,,74.0,9.0,2015,DB,Farminton,MI,USA,40.2650491,-80.041413,42125.0,,,,
547069,Austin,Valdez,Bowling Green,236.0,73.0,11.0,2015,LB,Sylvania,OH,USA,41.7189392,-83.7129935,39095.0,['147664'],147664.0,2.0,0.7889
547071,Teo,Redding,Bowling Green,172.0,73.0,9.0,2015,WR,Warren,MI,USA,42.4932575,-83.0062746,26099.0,['146705'],146705.0,3.0,0.8363
547076,Nate,Locke,Bowling Green,240.0,73.0,27.0,2015,LB,Canton,OH,USA,40.7989522,-81.3784445,39151.0,['148700'],148700.0,2.0,0.7383
547077,Fred,Coppet,Bowling Green,,69.0,28.0,2015,RB,Ft. Lauderdale,FL,USA,26.1223084,-80.1433786,12011.0,['146160'],146160.0,3.0,0.8664
547079,Matt,Robinson,Bowling Green,181.0,70.0,35.0,2015,DB,Mansfield,OH,USA,40.75839,-82.5154471,39139.0,,,,
547085,Gus,Schwieterman,Bowling Green,265.0,74.0,63.0,2015,DL,Tipp City,OH,USA,39.9583892,-84.1721638,39109.0,,,,
547090,Trevor,Roop,Bowling Green,202.0,71.0,10.0,2015,WR,Convoy,OH,USA,40.916715,-84.702737,39161.0,,,,
547092,Hunter,Folkertsma,Bowling Green,251.0,78.0,88.0,2015,TE,Grand Rapids,MI,USA,42.9632405,-85.6678639,26081.0,,,,
547093,Nick,Fields,Bowling Green,213.0,72.0,91.0,2015,PK,Laura,OH,USA,39.9947741,-84.4080045,39109.0,,,,
547102,Mike,Sharp,Southern Utah,,,,2015,WR,,,,,,,,,,
547108,A.J.,Coney,Akron,180.0,68.0,11.0,2015,WR,Orlando,FL,USA,28.5421109,-81.3790304,12095.0,,,,
547117,Cameron,Livingston,Weber State,,,,2015,WR,,,,,,,,,,
547121,Ryan,Tuiasoa,Hawai'i,210.0,71.0,48.0,2015,RB,Kailua,HI,USA,21.394833,-157.72989134661873,15003.0,,,,
547128,Colton,Korn,Charleston Southern,,,,2015,WR,,,,,,,,,,
547131,Mike,Holloway,Charleston Southern,,,,2015,RB,,,,,,,,,,
547132,Larenzo,Mathis,Charleston Southern,,,,2015,,,,,,,,,,,
547133,Ben,Robinson,Charleston Southern,,,,2015,RB,,,,,,,,,,
547134,Truett,Burns,Charleston Southern,,,,2015,RB,,,,,,,,,,
547151,Ben,Grogan,Oklahoma State,,73.0,19.0,2015,PK,Arlington,TX,USA,32.701939,-97.105623790337,48439.0,['147095'],147095.0,3.0,0.8158
547154,Ben,Hughes,Oklahoma State,325.0,73.0,70.0,2015,DT,Waco,TX,USA,31.549333,-97.1466695,48309.0,,,,
547156,Vili,Leveni,Oklahoma State,280.0,76.0,95.0,2015,DE,Hurst,TX,USA,32.8234621,-97.1705678,48439.0,['146732'],146732.0,3.0,0.8342
547158,Jerel,Morrow,Oklahoma State,205.0,70.0,5.0,2015,S,Emporia,KS,USA,38.4040054,-96.181623,20111.0,['145968'],145968.0,3.0,0.8844
547164,Quinn,Shanbour,North Texas,202.0,72.0,19.0,4,QB,Oklahoma City,OK,USA,35.4729886,-97.5170536,40109.0,,,,
547165,Jordan,Sterns,Oklahoma State,,72.0,13.0,2015,S,Cibolo,TX,USA,29.5707831,-98.2330927,48187.0,,,,
547166,Vincent,Taylor,Oklahoma State,,75.0,96.0,2015,DT,San Antonio,TX,USA,29.4246002,-98.4951405,48029.0,['145988'],145988.0,3.0,0.8801
547170,Keelan,Ewaliko,Hawai'i,200.0,71.0,12.0,2015,WR,Wailuku,HI,USA,20.8905443,-156.503093,15009.0,['147588'],147588.0,2.0,0.7922
547172,Diocemy,Saint Juste,Hawai'i,200.0,68.0,22.0,2015,RB,Boynton Beach,FL,USA,26.5256179,-80.0666026,12099.0,['147279'],147279.0,3.0,0.8059
547174,Kwamane,Bowens,Texas State,,72.0,26.0,2015,WR,Virginia Beach,VA,USA,36.8529841,-75.9774183,51810.0,['185953'],185953.0,,
547175,Julian,Gener,Hawai'i,,71.0,8.0,2015,LB,West Covina,CA,USA,34.0686208,-117.9389526,6037.0,['187035'],187035.0,,
547178,Trayvon,Henderson,Hawai'i,200.0,72.0,39.0,2015,DB,Sacramento,CA,USA,38.5815719,-121.4943996,6067.0,['147219'],147219.0,3.0,0.8093
547179,Jason,Muraoka,Hawai'i,,67.0,34.0,2015,RB,Honolulu,HI,USA,21.304547,-157.8556764,15003.0,,,,
547180,Damien,Packer,Hawai'i,,71.0,43.0,2015,WR,Puna,HI,USA,19.4771565,-154.8892444649224,15001.0,,,,
547181,Ruben,Guzman,Kansas,,68.0,48.0,2015,P,Fontana,CA,USA,34.0922335,-117.435048,6071.0,,,,
547182,Max,Broman,Hawai'i,220.0,73.0,59.0,2015,LB,Draper,UT,USA,40.5246711,-111.8638226,49035.0,,,,
547188,Dejon,Allen,Hawai'i,290.0,75.0,50.0,2015,OL,Compton,CA,USA,33.894927,-118.226624,6037.0,,,,
547193,Ammon,Barker,Hawai'i,225.0,76.0,80.0,2015,WR,Salt Lake,UT,USA,40.6632297,-111.9103124,49035.0,['146969'],146969.0,3.0,0.8233
547194,Vasquez,Haynes,Hawai'i,,74.0,81.0,2015,WR,Memphis,TN,USA,35.1490215,-90.0516285,47157.0,['187004'],187004.0,,
547195,Marcus,Kemp,Hawai'i,,76.0,14.0,2015,WR,Layton,UT,USA,41.0751048,-111.9741925,49011.0,['147830'],147830.0,2.0,0.7819
547197,Keith,Kirkwood,Temple,220.0,75.0,5.0,2015,WR,Neptune,NJ,USA,40.2239981,-74.0478216,34025.0,['148363'],148363.0,2.0,0.7667
547199,Penitito,Faalologo,Hawai'i,300.0,71.0,8.0,2015,DL,Pago Pago,,American Samoa,,,,,,,
547200,David,Manoa,Hawai'i,240.0,75.0,3.0,2015,DL,Hayward,CA,USA,37.6688205,-122.0807964,6001.0,['148104'],148104.0,2.0,0.7685
547201,Meffy,Koloamatangi,Hawai'i,240.0,77.0,97.0,2015,DL,East Palo Alto,CA,USA,37.4688273,-122.1410751,6081.0,,,,
547203,Alex,Collins,Arkansas,,71.0,3.0,2015,RB,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011.0,['145642'],145642.0,4.0,0.9805
547205,Damon,Mitchell,Arkansas,213.0,74.0,5.0,2015,WR,Egg Harbor City,NJ,USA,39.5287282,-74.6479364,34001.0,,,,
547206,Austin,Allen,Arkansas,215.0,73.0,8.0,2015,QB,Fayetteville,AR,USA,36.0625843,-94.1574328,5143.0,['145923'],145923.0,4.0,0.8944
547209,De'Andre,Coley,Arkansas,211.0,73.0,20.0,2015,DB,Miami,FL,USA,25.7742658,-80.1936589,12086.0,['147324'],147324.0,3.0,0.8033
547211,DJ,Dean,Arkansas,,71.0,2.0,2015,DB,Newton,TX,USA,30.8491127,-93.7574139,48351.0,,,,
547217,Denzell,Evans,Arkansas,215.0,71.0,23.0,2015,RB,Houston,TX,USA,29.7589382,-95.3676974,48201.0,['146779'],146779.0,3.0,0.8322
547218,Toby,Baker,Arkansas,,75.0,37.0,2015,P,Memphis,TN,USA,35.1490215,-90.0516285,47157.0,,,,
547220,Myke,Tavarres,Incarnate Word,,,,2015,RB,,,,,,,,,,
547223,Adam,McFain,Arkansas,,72.0,48.0,2015,PK,Greenwood,AR,USA,35.2156489,-94.2557663,5131.0,,,,
547224,Brooks,Ellis,Arkansas,,74.0,51.0,2015,LB,Fayetteville,AR,USA,36.0625843,-94.1574328,5143.0,['146086'],146086.0,3.0,0.8714
547225,Matt,Emrich,Arkansas,,75.0,56.0,2015,LS,El Dorado,AR,USA,33.20763,-92.6662674,5139.0,,,,
547231,Tevin,Beanum,Arkansas,,76.0,97.0,2015,DL,Forrest City,AR,USA,35.0081474,-90.7898342,5123.0,['146965'],146965.0,3.0,0.8233
547232,Drew,Morgan,Arkansas,,72.0,80.0,2015,WR,Greenwood,AR,USA,35.2156489,-94.2557663,5131.0,['147611'],147611.0,2.0,0.7908
547233,Hunter,Henry,Arkansas,,77.0,84.0,2015,TE,Little Rock,AR,USA,34.7464809,-92.2895948,5119.0,['145682'],145682.0,4.0,0.9634
547238,Myles,Willis,Boston College,,69.0,23.0,2015,RB,Conyers,GA,USA,33.6676103,-84.0176904,13247.0,['146542'],146542.0,3.0,0.8447
547239,Matt,Milano,Boston College,,73.0,28.0,2015,LB,Orlando,FL,USA,28.5421109,-81.3790304,12095.0,['146940'],146940.0,3.0,0.8244
547240,Charlie,Callinan,Boston College,235.0,76.0,83.0,2015,WR,Westfield,NJ,USA,40.6589912,-74.3473717,34039.0,['146959'],146959.0,3.0,0.8233
547241,Tyler,Rouse,Boston College,,68.0,35.0,2015,RB,Baldwinsville,NY,USA,43.158679,-76.33271,36067.0,['148719'],148719.0,2.0,0.7333
547242,Drew,Barksdale,Boston College,,71.0,80.0,2015,WR,Solon,OH,USA,41.3897764,-81.4412259,39035.0,['147020'],147020.0,3.0,0.82
